xKey,yKey,xValue,yValue,crimeType,numCrimes
Weekday,Community,04. Thu,900. Avalon Park,Financial,14
Weekday,Community,05. Fri,900. Avalon Park,Financial,15
Weekday,Community,06. Sat,900. Avalon Park,Financial,8
Weekday,Community,07. Sun,902. South Chicago,Financial,16
Weekday,Community,01. Mon,902. South Chicago,Financial,22
Weekday,Community,02. Tue,902. South Chicago,Financial,24
Weekday,Community,03. Wed,902. South Chicago,Financial,27
Weekday,Community,04. Thu,902. South Chicago,Financial,14
Weekday,Community,05. Fri,902. South Chicago,Financial,24
Weekday,Community,06. Sat,902. South Chicago,Financial,27
Weekday,Community,07. Sun,904. Burnside,Financial,1
Weekday,Community,01. Mon,904. Burnside,Financial,1
Weekday,Community,02. Tue,904. Burnside,Financial,1
Weekday,Community,03. Wed,904. Burnside,Financial,4
Weekday,Community,04. Thu,904. Burnside,Financial,5
Weekday,Community,05. Fri,904. Burnside,Financial,2
Weekday,Community,06. Sat,904. Burnside,Financial,1
Weekday,Community,07. Sun,903. Calumet Heights,Financial,5
Weekday,Community,01. Mon,903. Calumet Heights,Financial,15
Weekday,Community,02. Tue,903. Calumet Heights,Financial,16
Weekday,Community,03. Wed,903. Calumet Heights,Financial,13
Weekday,Community,04. Thu,903. Calumet Heights,Financial,7
Weekday,Community,05. Fri,903. Calumet Heights,Financial,20
Weekday,Community,06. Sat,903. Calumet Heights,Financial,5
Weekday,Community,07. Sun,906. Roseland,Financial,19
Weekday,Community,01. Mon,906. Roseland,Financial,47
Weekday,Community,02. Tue,906. Roseland,Financial,50
Weekday,Community,03. Wed,906. Roseland,Financial,52
Weekday,Community,04. Thu,906. Roseland,Financial,44
Weekday,Community,05. Fri,906. Roseland,Financial,49
Weekday,Community,06. Sat,906. Roseland,Financial,25
Weekday,Community,07. Sun,908. Pullman,Financial,4
Weekday,Community,01. Mon,908. Pullman,Financial,12
Weekday,Community,02. Tue,908. Pullman,Financial,6
Weekday,Community,03. Wed,908. Pullman,Financial,10
Weekday,Community,04. Thu,908. Pullman,Financial,12
Weekday,Community,05. Fri,908. Pullman,Financial,10
Weekday,Community,06. Sat,908. Pullman,Financial,6
Weekday,Community,07. Sun,905. South Deering,Financial,11
Weekday,Community,01. Mon,905. South Deering,Financial,16
Weekday,Community,02. Tue,905. South Deering,Financial,12
Weekday,Community,03. Wed,905. South Deering,Financial,15
Weekday,Community,04. Thu,905. South Deering,Financial,14
Weekday,Community,05. Fri,905. South Deering,Financial,11
Weekday,Community,06. Sat,905. South Deering,Financial,14
Weekday,Community,07. Sun,907. East Side,Financial,3
Weekday,Community,01. Mon,907. East Side,Financial,5
Weekday,Community,02. Tue,907. East Side,Financial,11
Weekday,Community,03. Wed,907. East Side,Financial,4
Weekday,Community,04. Thu,907. East Side,Financial,8
Weekday,Community,05. Fri,907. East Side,Financial,16
Weekday,Community,06. Sat,907. East Side,Financial,5
Weekday,Community,07. Sun,909. West Pullman,Financial,10
Weekday,Community,01. Mon,909. West Pullman,Financial,29
Weekday,Community,02. Tue,909. West Pullman,Financial,22
Weekday,Community,03. Wed,909. West Pullman,Financial,18
Weekday,Community,04. Thu,909. West Pullman,Financial,27
Weekday,Community,05. Fri,909. West Pullman,Financial,23
Weekday,Community,06. Sat,909. West Pullman,Financial,16
Weekday,Community,07. Sun,911. Riverdale,Financial,2
Weekday,Community,01. Mon,911. Riverdale,Financial,7
Weekday,Community,02. Tue,911. Riverdale,Financial,2
Weekday,Community,03. Wed,911. Riverdale,Financial,6
Weekday,Community,04. Thu,911. Riverdale,Financial,7
Weekday,Community,05. Fri,911. Riverdale,Financial,15
Weekday,Community,06. Sat,911. Riverdale,Financial,2
Weekday,Community,07. Sun,910. Hegewisch,Financial,1
Weekday,Community,01. Mon,910. Hegewisch,Financial,5
Weekday,Community,02. Tue,910. Hegewisch,Financial,10
Weekday,Community,03. Wed,910. Hegewisch,Financial,10
Weekday,Community,04. Thu,910. Hegewisch,Financial,9
Weekday,Community,05. Fri,910. Hegewisch,Financial,10
Weekday,Community,06. Sat,910. Hegewisch,Financial,4
Weekday,Community,07. Sun,604. Garfield Ridge,Financial,22
Weekday,Community,01. Mon,604. Garfield Ridge,Financial,50
Weekday,Community,02. Tue,604. Garfield Ridge,Financial,46
Weekday,Community,03. Wed,604. Garfield Ridge,Financial,46
Weekday,Community,04. Thu,604. Garfield Ridge,Financial,54
Weekday,Community,05. Fri,604. Garfield Ridge,Financial,31
Weekday,Community,06. Sat,604. Garfield Ridge,Financial,35
Weekday,Community,07. Sun,602. Archer Heights,Financial,17
Weekday,Community,01. Mon,602. Archer Heights,Financial,21
Weekday,Community,02. Tue,602. Archer Heights,Financial,21
Weekday,Community,03. Wed,602. Archer Heights,Financial,27
Weekday,Community,04. Thu,602. Archer Heights,Financial,24
Weekday,Community,05. Fri,602. Archer Heights,Financial,24
Weekday,Community,06. Sat,602. Archer Heights,Financial,11
Weekday,Community,07. Sun,601. Brighton Park,Financial,7
Weekday,Community,01. Mon,601. Brighton Park,Financial,11
Weekday,Community,02. Tue,601. Brighton Park,Financial,16
Weekday,Community,03. Wed,601. Brighton Park,Financial,26
Weekday,Community,04. Thu,601. Brighton Park,Financial,22
Weekday,Community,05. Fri,601. Brighton Park,Financial,21
Weekday,Community,06. Sat,601. Brighton Park,Financial,16
Weekday,Community,07. Sun,600. McKinley Park,Financial,2
Weekday,Community,01. Mon,600. McKinley Park,Financial,6
Weekday,Community,02. Tue,600. McKinley Park,Financial,7
Weekday,Community,03. Wed,600. McKinley Park,Financial,7
Weekday,Community,04. Thu,600. McKinley Park,Financial,10
Weekday,Community,05. Fri,600. McKinley Park,Financial,9
Weekday,Community,06. Sat,600. McKinley Park,Financial,8
Weekday,Community,07. Sun,701. Bridgeport,Financial,11
Weekday,Community,01. Mon,701. Bridgeport,Financial,26
Weekday,Community,02. Tue,701. Bridgeport,Financial,24
Weekday,Community,03. Wed,701. Bridgeport,Financial,16
Weekday,Community,04. Thu,701. Bridgeport,Financial,18
Weekday,Community,05. Fri,701. Bridgeport,Financial,36
Weekday,Community,06. Sat,701. Bridgeport,Financial,9
Weekday,Community,07. Sun,603. New City,Financial,7
Weekday,Community,01. Mon,603. New City,Financial,30
Weekday,Community,02. Tue,603. New City,Financial,31
Weekday,Community,03. Wed,603. New City,Financial,38
Weekday,Community,04. Thu,603. New City,Financial,21
Weekday,Community,05. Fri,603. New City,Financial,24
Weekday,Community,06. Sat,603. New City,Financial,23
Weekday,Community,07. Sun,606. West Elsdon,Financial,5
Weekday,Community,01. Mon,606. West Elsdon,Financial,17
Weekday,Community,02. Tue,606. West Elsdon,Financial,15
Weekday,Community,03. Wed,606. West Elsdon,Financial,16
Weekday,Community,04. Thu,606. West Elsdon,Financial,15
Weekday,Community,05. Fri,606. West Elsdon,Financial,12
Weekday,Community,06. Sat,606. West Elsdon,Financial,10
Weekday,Community,07. Sun,605. Gage Park,Financial,4
Weekday,Community,01. Mon,605. Gage Park,Financial,20
Weekday,Community,02. Tue,605. Gage Park,Financial,13
Weekday,Community,03. Wed,605. Gage Park,Financial,15
Weekday,Community,04. Thu,605. Gage Park,Financial,22
Weekday,Community,05. Fri,605. Gage Park,Financial,21
Weekday,Community,06. Sat,605. Gage Park,Financial,15
Weekday,Community,07. Sun,607. Clearing,Financial,6
Weekday,Community,01. Mon,607. Clearing,Financial,22
Weekday,Community,02. Tue,607. Clearing,Financial,18
Weekday,Community,03. Wed,607. Clearing,Financial,15
Weekday,Community,04. Thu,607. Clearing,Financial,25
Weekday,Community,05. Fri,607. Clearing,Financial,20
Weekday,Community,06. Sat,607. Clearing,Financial,10
Weekday,Community,07. Sun,611. West Lawn,Financial,15
Weekday,Community,01. Mon,611. West Lawn,Financial,27
Weekday,Community,02. Tue,611. West Lawn,Financial,34
Weekday,Community,03. Wed,611. West Lawn,Financial,22
Weekday,Community,04. Thu,611. West Lawn,Financial,24
Weekday,Community,05. Fri,611. West Lawn,Financial,16
Weekday,Community,06. Sat,611. West Lawn,Financial,22
Weekday,Community,07. Sun,610. Chicago Lawn,Financial,23
Weekday,Community,01. Mon,610. Chicago Lawn,Financial,41
Weekday,Community,02. Tue,610. Chicago Lawn,Financial,40
Weekday,Community,03. Wed,610. Chicago Lawn,Financial,33
Weekday,Community,04. Thu,610. Chicago Lawn,Financial,37
Weekday,Community,05. Fri,610. Chicago Lawn,Financial,33
Weekday,Community,06. Sat,610. Chicago Lawn,Financial,26
Weekday,Community,07. Sun,608. West Englewood,Financial,14
Weekday,Community,01. Mon,608. West Englewood,Financial,32
Weekday,Community,02. Tue,608. West Englewood,Financial,24
Weekday,Community,03. Wed,608. West Englewood,Financial,22
Weekday,Community,04. Thu,608. West Englewood,Financial,22
Weekday,Community,05. Fri,608. West Englewood,Financial,25
Weekday,Community,06. Sat,608. West Englewood,Financial,20
Weekday,Community,07. Sun,609. Englewood,Financial,9
Weekday,Community,01. Mon,609. Englewood,Financial,29
Weekday,Community,02. Tue,609. Englewood,Financial,27
Weekday,Community,03. Wed,609. Englewood,Financial,37
Weekday,Community,04. Thu,609. Englewood,Financial,27
Weekday,Community,05. Fri,609. Englewood,Financial,29
Weekday,Community,06. Sat,609. Englewood,Financial,20
Weekday,Community,07. Sun,710. Greater Grand Crossing,Financial,23
Weekday,Community,01. Mon,710. Greater Grand Crossing,Financial,30
Weekday,Community,02. Tue,710. Greater Grand Crossing,Financial,43
Weekday,Community,03. Wed,710. Greater Grand Crossing,Financial,46
Weekday,Community,04. Thu,710. Greater Grand Crossing,Financial,44
Weekday,Community,05. Fri,710. Greater Grand Crossing,Financial,36
Weekday,Community,06. Sat,710. Greater Grand Crossing,Financial,25
Weekday,Community,07. Sun,801. Ashburn,Financial,13
Weekday,Community,01. Mon,801. Ashburn,Financial,24
Weekday,Community,02. Tue,801. Ashburn,Financial,38
Weekday,Community,03. Wed,801. Ashburn,Financial,27
Weekday,Community,04. Thu,801. Ashburn,Financial,33
Weekday,Community,05. Fri,801. Ashburn,Financial,41
Weekday,Community,06. Sat,801. Ashburn,Financial,19
Weekday,Community,07. Sun,800. Auburn Gresham,Financial,21
Weekday,Community,01. Mon,800. Auburn Gresham,Financial,40
Weekday,Community,02. Tue,800. Auburn Gresham,Financial,57
Weekday,Community,03. Wed,800. Auburn Gresham,Financial,51
Weekday,Community,04. Thu,800. Auburn Gresham,Financial,63
Weekday,Community,05. Fri,800. Auburn Gresham,Financial,41
Weekday,Community,06. Sat,800. Auburn Gresham,Financial,41
Weekday,Community,07. Sun,803. Beverly,Financial,10
Weekday,Community,01. Mon,803. Beverly,Financial,15
Weekday,Community,02. Tue,803. Beverly,Financial,17
Weekday,Community,03. Wed,803. Beverly,Financial,21
Weekday,Community,04. Thu,803. Beverly,Financial,11
Weekday,Community,05. Fri,803. Beverly,Financial,16
Weekday,Community,06. Sat,803. Beverly,Financial,11
Weekday,Community,07. Sun,802. Washington Heights,Financial,16
Weekday,Community,01. Mon,802. Washington Heights,Financial,24
Weekday,Community,02. Tue,802. Washington Heights,Financial,27
Weekday,Community,03. Wed,802. Washington Heights,Financial,23
Weekday,Community,04. Thu,802. Washington Heights,Financial,29
Weekday,Community,05. Fri,802. Washington Heights,Financial,27
Weekday,Community,06. Sat,802. Washington Heights,Financial,9
Weekday,Community,07. Sun,804. Mount Greenwood,Financial,6
Weekday,Community,01. Mon,804. Mount Greenwood,Financial,10
Weekday,Community,02. Tue,804. Mount Greenwood,Financial,9
Weekday,Community,03. Wed,804. Mount Greenwood,Financial,8
Weekday,Community,04. Thu,804. Mount Greenwood,Financial,17
Weekday,Community,05. Fri,804. Mount Greenwood,Financial,12
Weekday,Community,06. Sat,804. Mount Greenwood,Financial,13
Weekday,Community,07. Sun,805. Morgan Park,Financial,10
Weekday,Community,01. Mon,805. Morgan Park,Financial,22
Weekday,Community,02. Tue,805. Morgan Park,Financial,25
Weekday,Community,03. Wed,805. Morgan Park,Financial,17
Weekday,Community,04. Thu,805. Morgan Park,Financial,15
Weekday,Community,05. Fri,805. Morgan Park,Financial,22
Weekday,Community,06. Sat,805. Morgan Park,Financial,12
Weekday,Community,07. Sun,107. O'Hare,Financial,16
Weekday,Community,01. Mon,107. O'Hare,Financial,14
Weekday,Community,02. Tue,107. O'Hare,Financial,17
Weekday,Community,03. Wed,107. O'Hare,Financial,20
Weekday,Community,04. Thu,107. O'Hare,Financial,36
Weekday,Community,05. Fri,107. O'Hare,Financial,18
Weekday,Community,06. Sat,107. O'Hare,Financial,11
Weekday,Community,07. Sun,104. Edgewater,Financial,22
Weekday,Community,01. Mon,104. Edgewater,Financial,47
Weekday,Community,02. Tue,104. Edgewater,Financial,31
Weekday,Community,03. Wed,104. Edgewater,Financial,38
Weekday,Community,04. Thu,104. Edgewater,Financial,45
Weekday,Community,05. Fri,104. Edgewater,Financial,44
Weekday,Community,06. Sat,104. Edgewater,Financial,30
Month,Community,01. Jan,100. Rogers Park,Financial,26
Month,Community,02. Feb,100. Rogers Park,Financial,19
Month,Community,03. Mar,100. Rogers Park,Financial,16
Month,Community,04. Apr,100. Rogers Park,Financial,18
Month,Community,05. May,100. Rogers Park,Financial,13
Month,Community,06. Jun,100. Rogers Park,Financial,16
Month,Community,07. Jul,100. Rogers Park,Financial,22
Month,Community,08. Aug,100. Rogers Park,Financial,22
Month,Community,09. Sep,100. Rogers Park,Financial,27
Month,Community,10. Oct,100. Rogers Park,Financial,17
Month,Community,11. Nov,100. Rogers Park,Financial,21
Month,Community,12. Dec,100. Rogers Park,Financial,21
Month,Community,01. Jan,102. West Ridge,Financial,46
Month,Community,02. Feb,102. West Ridge,Financial,36
Month,Community,03. Mar,102. West Ridge,Financial,36
Month,Community,04. Apr,102. West Ridge,Financial,34
Month,Community,05. May,102. West Ridge,Financial,48
Month,Community,06. Jun,102. West Ridge,Financial,47
Month,Community,07. Jul,102. West Ridge,Financial,36
Month,Community,08. Aug,102. West Ridge,Financial,64
Month,Community,09. Sep,102. West Ridge,Financial,44
Month,Community,10. Oct,102. West Ridge,Financial,41
Month,Community,11. Nov,102. West Ridge,Financial,45
Month,Community,12. Dec,102. West Ridge,Financial,46
Month,Community,01. Jan,111. Uptown,Financial,32
Month,Community,02. Feb,111. Uptown,Financial,11
Month,Community,03. Mar,111. Uptown,Financial,32
Month,Community,04. Apr,111. Uptown,Financial,31
Month,Community,05. May,111. Uptown,Financial,28
Month,Community,06. Jun,111. Uptown,Financial,40
Month,Community,07. Jul,111. Uptown,Financial,37
Month,Community,08. Aug,111. Uptown,Financial,32
Month,Community,09. Sep,111. Uptown,Financial,28
Month,Community,10. Oct,111. Uptown,Financial,37
Month,Community,11. Nov,111. Uptown,Financial,13
Month,Community,12. Dec,111. Uptown,Financial,26
Month,Community,01. Jan,109. Lincoln Square,Financial,20
Month,Community,02. Feb,109. Lincoln Square,Financial,15
Month,Community,03. Mar,109. Lincoln Square,Financial,19
Month,Community,04. Apr,109. Lincoln Square,Financial,13
Month,Community,05. May,109. Lincoln Square,Financial,16
Month,Community,06. Jun,109. Lincoln Square,Financial,15
Month,Community,07. Jul,109. Lincoln Square,Financial,15
Month,Community,08. Aug,109. Lincoln Square,Financial,24
Month,Community,09. Sep,109. Lincoln Square,Financial,16
Month,Community,10. Oct,109. Lincoln Square,Financial,25
Month,Community,11. Nov,109. Lincoln Square,Financial,12
Month,Community,12. Dec,109. Lincoln Square,Financial,25
Month,Community,01. Jan,300. North Center,Financial,14
Month,Community,02. Feb,300. North Center,Financial,10
Month,Community,03. Mar,300. North Center,Financial,12
Month,Community,04. Apr,300. North Center,Financial,14
Month,Community,05. May,300. North Center,Financial,6
Month,Community,06. Jun,300. North Center,Financial,16
Month,Community,07. Jul,300. North Center,Financial,11
Month,Community,08. Aug,300. North Center,Financial,13
Month,Community,09. Sep,300. North Center,Financial,21
Month,Community,10. Oct,300. North Center,Financial,18
Month,Community,11. Nov,300. North Center,Financial,19
Month,Community,12. Dec,300. North Center,Financial,18
Month,Community,01. Jan,301. Lake View,Financial,38
Month,Community,02. Feb,301. Lake View,Financial,34
Month,Community,03. Mar,301. Lake View,Financial,40
Month,Community,04. Apr,301. Lake View,Financial,43
Month,Community,05. May,301. Lake View,Financial,51
Month,Community,06. Jun,301. Lake View,Financial,59
Month,Community,07. Jul,301. Lake View,Financial,54
Month,Community,08. Aug,301. Lake View,Financial,61
Month,Community,09. Sep,301. Lake View,Financial,67
Month,Community,10. Oct,301. Lake View,Financial,64
Month,Community,11. Nov,301. Lake View,Financial,55
Month,Community,12. Dec,301. Lake View,Financial,48
Month,Community,01. Jan,303. Lincoln Park,Financial,24
Month,Community,02. Feb,303. Lincoln Park,Financial,29
Month,Community,03. Mar,303. Lincoln Park,Financial,33
Month,Community,04. Apr,303. Lincoln Park,Financial,31
Month,Community,05. May,303. Lincoln Park,Financial,32
Month,Community,06. Jun,303. Lincoln Park,Financial,33
Month,Community,07. Jul,303. Lincoln Park,Financial,25
Month,Community,08. Aug,303. Lincoln Park,Financial,34
Month,Community,09. Sep,303. Lincoln Park,Financial,31
Month,Community,10. Oct,303. Lincoln Park,Financial,29
Month,Community,11. Nov,303. Lincoln Park,Financial,36
Month,Community,12. Dec,303. Lincoln Park,Financial,20
Month,Community,01. Jan,400. Near North Side,Financial,79
Month,Community,02. Feb,400. Near North Side,Financial,64
Month,Community,03. Mar,400. Near North Side,Financial,74
Month,Community,04. Apr,400. Near North Side,Financial,79
Month,Community,05. May,400. Near North Side,Financial,96
Month,Community,06. Jun,400. Near North Side,Financial,94
Month,Community,07. Jul,400. Near North Side,Financial,103
Month,Community,08. Aug,400. Near North Side,Financial,96
Month,Community,09. Sep,400. Near North Side,Financial,112
Month,Community,10. Oct,400. Near North Side,Financial,97
Month,Community,11. Nov,400. Near North Side,Financial,86
Month,Community,12. Dec,400. Near North Side,Financial,74
Month,Community,01. Jan,101. Edison Park,Financial,6
Month,Community,02. Feb,101. Edison Park,Financial,2
Month,Community,03. Mar,101. Edison Park,Financial,5
Month,Community,04. Apr,101. Edison Park,Financial,4
Month,Community,05. May,101. Edison Park,Financial,4
Month,Community,06. Jun,101. Edison Park,Financial,2
Month,Community,07. Jul,101. Edison Park,Financial,3
Month,Community,08. Aug,101. Edison Park,Financial,6
Month,Community,09. Sep,101. Edison Park,Financial,8
Month,Community,10. Oct,101. Edison Park,Financial,10
Month,Community,11. Nov,101. Edison Park,Financial,6
Month,Community,12. Dec,101. Edison Park,Financial,5
Month,Community,01. Jan,105. Norwood Park,Financial,21
Month,Community,02. Feb,105. Norwood Park,Financial,8
Month,Community,03. Mar,105. Norwood Park,Financial,21
Month,Community,04. Apr,105. Norwood Park,Financial,16
Month,Community,05. May,105. Norwood Park,Financial,17
Month,Community,06. Jun,105. Norwood Park,Financial,21
Month,Community,07. Jul,105. Norwood Park,Financial,17
Month,Community,08. Aug,105. Norwood Park,Financial,16
Month,Community,09. Sep,105. Norwood Park,Financial,28
Month,Community,10. Oct,105. Norwood Park,Financial,31
Month,Community,11. Nov,105. Norwood Park,Financial,21
Month,Community,12. Dec,105. Norwood Park,Financial,20
Month,Community,01. Jan,108. Jefferson Park,Financial,15
Month,Community,02. Feb,108. Jefferson Park,Financial,10
Month,Community,03. Mar,108. Jefferson Park,Financial,16
Month,Community,04. Apr,108. Jefferson Park,Financial,7
Month,Community,05. May,108. Jefferson Park,Financial,12
Month,Community,06. Jun,108. Jefferson Park,Financial,9
Month,Community,07. Jul,108. Jefferson Park,Financial,17
Month,Community,08. Aug,108. Jefferson Park,Financial,18
Month,Community,09. Sep,108. Jefferson Park,Financial,16
Month,Community,10. Oct,108. Jefferson Park,Financial,16
Month,Community,11. Nov,108. Jefferson Park,Financial,15
Month,Community,12. Dec,108. Jefferson Park,Financial,12
Month,Community,01. Jan,103. Forest Glen,Financial,11
Month,Community,02. Feb,103. Forest Glen,Financial,11
Month,Community,03. Mar,103. Forest Glen,Financial,9
Month,Community,04. Apr,103. Forest Glen,Financial,14
Month,Community,05. May,103. Forest Glen,Financial,12
Month,Community,06. Jun,103. Forest Glen,Financial,16
Month,Community,07. Jul,103. Forest Glen,Financial,22
Month,Community,08. Aug,103. Forest Glen,Financial,13
Month,Community,09. Sep,103. Forest Glen,Financial,17
Month,Community,10. Oct,103. Forest Glen,Financial,17
Month,Community,11. Nov,103. Forest Glen,Financial,23
Month,Community,12. Dec,103. Forest Glen,Financial,8
Month,Community,01. Jan,106. North Park,Financial,16
Month,Community,02. Feb,106. North Park,Financial,12
Month,Community,03. Mar,106. North Park,Financial,12
Month,Community,04. Apr,106. North Park,Financial,9
Month,Community,05. May,106. North Park,Financial,10
Month,Community,06. Jun,106. North Park,Financial,6
Month,Community,07. Jul,106. North Park,Financial,12
Month,Community,08. Aug,106. North Park,Financial,12
Month,Community,09. Sep,106. North Park,Financial,8
Month,Community,10. Oct,106. North Park,Financial,17
Month,Community,11. Nov,106. North Park,Financial,7
Month,Community,12. Dec,106. North Park,Financial,10
Month,Community,01. Jan,110. Albany Park,Financial,8
Month,Community,02. Feb,110. Albany Park,Financial,8
Month,Community,03. Mar,110. Albany Park,Financial,7
Month,Community,04. Apr,110. Albany Park,Financial,8
Month,Community,05. May,110. Albany Park,Financial,16
Month,Community,06. Jun,110. Albany Park,Financial,11
Month,Community,07. Jul,110. Albany Park,Financial,4
Month,Community,08. Aug,110. Albany Park,Financial,14
Month,Community,09. Sep,110. Albany Park,Financial,14
Month,Community,10. Oct,110. Albany Park,Financial,13
Month,Community,11. Nov,110. Albany Park,Financial,10
Month,Community,12. Dec,110. Albany Park,Financial,20
Month,Community,01. Jan,201. Portage Park,Financial,25
Month,Community,02. Feb,201. Portage Park,Financial,17
Month,Community,03. Mar,201. Portage Park,Financial,22
Month,Community,04. Apr,201. Portage Park,Financial,19
Month,Community,05. May,201. Portage Park,Financial,31
Month,Community,06. Jun,201. Portage Park,Financial,19
Month,Community,07. Jul,201. Portage Park,Financial,19
Month,Community,08. Aug,201. Portage Park,Financial,24
Month,Community,09. Sep,201. Portage Park,Financial,41
Month,Community,10. Oct,201. Portage Park,Financial,20
Month,Community,11. Nov,201. Portage Park,Financial,36
Month,Community,12. Dec,201. Portage Park,Financial,23
Month,Community,01. Jan,200. Irving Park,Financial,16
Month,Community,02. Feb,200. Irving Park,Financial,16
Month,Community,03. Mar,200. Irving Park,Financial,12
Month,Community,04. Apr,200. Irving Park,Financial,8
Month,Community,05. May,200. Irving Park,Financial,18
Month,Community,06. Jun,200. Irving Park,Financial,13
Month,Community,07. Jul,200. Irving Park,Financial,23
Month,Community,08. Aug,200. Irving Park,Financial,14
Month,Community,09. Sep,200. Irving Park,Financial,22
Month,Community,10. Oct,200. Irving Park,Financial,24
Month,Community,11. Nov,200. Irving Park,Financial,15
Month,Community,12. Dec,200. Irving Park,Financial,19
Month,Community,01. Jan,202. Dunning,Financial,16
Month,Community,02. Feb,202. Dunning,Financial,16
Month,Community,03. Mar,202. Dunning,Financial,24
Month,Community,04. Apr,202. Dunning,Financial,29
Month,Community,05. May,202. Dunning,Financial,25
Month,Community,06. Jun,202. Dunning,Financial,11
Month,Community,07. Jul,202. Dunning,Financial,16
Month,Community,08. Aug,202. Dunning,Financial,22
Month,Community,09. Sep,202. Dunning,Financial,30
Month,Community,10. Oct,202. Dunning,Financial,54
Month,Community,11. Nov,202. Dunning,Financial,33
Month,Community,12. Dec,202. Dunning,Financial,47
Month,Community,01. Jan,203. Montclare,Financial,4
Month,Community,02. Feb,203. Montclare,Financial,7
Month,Community,03. Mar,203. Montclare,Financial,5
Month,Community,04. Apr,203. Montclare,Financial,4
Month,Community,05. May,203. Montclare,Financial,4
Month,Community,06. Jun,203. Montclare,Financial,7
Month,Community,07. Jul,203. Montclare,Financial,6
Month,Community,08. Aug,203. Montclare,Financial,5
Month,Community,09. Sep,203. Montclare,Financial,10
Month,Community,10. Oct,203. Montclare,Financial,4
Month,Community,11. Nov,203. Montclare,Financial,7
Month,Community,12. Dec,203. Montclare,Financial,5
Month,Community,01. Jan,204. Belmont Cragin,Financial,17
Month,Community,02. Feb,204. Belmont Cragin,Financial,22
Month,Community,03. Mar,204. Belmont Cragin,Financial,18
Month,Community,04. Apr,204. Belmont Cragin,Financial,35
Month,Community,05. May,204. Belmont Cragin,Financial,17
Month,Community,06. Jun,204. Belmont Cragin,Financial,20
Month,Community,07. Jul,204. Belmont Cragin,Financial,20
Month,Community,08. Aug,204. Belmont Cragin,Financial,27
Month,Community,09. Sep,204. Belmont Cragin,Financial,43
Month,Community,10. Oct,204. Belmont Cragin,Financial,32
Month,Community,11. Nov,204. Belmont Cragin,Financial,28
Month,Community,12. Dec,204. Belmont Cragin,Financial,27
Month,Community,01. Jan,205. Hermosa,Financial,7
Month,Community,02. Feb,205. Hermosa,Financial,4
Month,Community,03. Mar,205. Hermosa,Financial,10
Month,Community,04. Apr,205. Hermosa,Financial,7
Month,Community,05. May,205. Hermosa,Financial,9
Month,Community,06. Jun,205. Hermosa,Financial,6
Month,Community,07. Jul,205. Hermosa,Financial,5
Month,Community,08. Aug,205. Hermosa,Financial,6
Month,Community,09. Sep,205. Hermosa,Financial,13
Month,Community,10. Oct,205. Hermosa,Financial,8
Month,Community,11. Nov,205. Hermosa,Financial,10
Month,Community,12. Dec,205. Hermosa,Financial,13
Month,Community,01. Jan,302. Avondale,Financial,10
Month,Community,02. Feb,302. Avondale,Financial,7
Month,Community,03. Mar,302. Avondale,Financial,10
Month,Community,04. Apr,302. Avondale,Financial,12
Month,Community,05. May,302. Avondale,Financial,11
Month,Community,06. Jun,302. Avondale,Financial,15
Month,Community,07. Jul,302. Avondale,Financial,7
Month,Community,08. Aug,302. Avondale,Financial,16
Month,Community,09. Sep,302. Avondale,Financial,13
Month,Community,10. Oct,302. Avondale,Financial,18
Month,Community,11. Nov,302. Avondale,Financial,16
Month,Community,12. Dec,302. Avondale,Financial,8
Month,Community,01. Jan,304. Logan Square,Financial,22
Month,Community,02. Feb,304. Logan Square,Financial,25
Month,Community,03. Mar,304. Logan Square,Financial,33
Month,Community,04. Apr,304. Logan Square,Financial,20
Month,Community,05. May,304. Logan Square,Financial,23
Month,Community,06. Jun,304. Logan Square,Financial,20
Month,Community,07. Jul,304. Logan Square,Financial,19
Month,Community,08. Aug,304. Logan Square,Financial,37
Month,Community,09. Sep,304. Logan Square,Financial,26
Month,Community,10. Oct,304. Logan Square,Financial,26
Month,Community,11. Nov,304. Logan Square,Financial,30
Month,Community,12. Dec,304. Logan Square,Financial,23
Month,Community,01. Jan,501. Humboldt Park,Financial,21
Month,Community,02. Feb,501. Humboldt Park,Financial,15
Month,Community,03. Mar,501. Humboldt Park,Financial,21
Month,Community,04. Apr,501. Humboldt Park,Financial,18
Month,Community,05. May,501. Humboldt Park,Financial,14
Month,Community,06. Jun,501. Humboldt Park,Financial,23
Month,Community,07. Jul,501. Humboldt Park,Financial,22
Month,Community,08. Aug,501. Humboldt Park,Financial,18
Month,Community,09. Sep,501. Humboldt Park,Financial,21
Month,Community,10. Oct,501. Humboldt Park,Financial,30
Month,Community,11. Nov,501. Humboldt Park,Financial,28
Month,Community,12. Dec,501. Humboldt Park,Financial,58
Month,Community,01. Jan,500. West Town,Financial,36
Month,Community,02. Feb,500. West Town,Financial,27
Month,Community,03. Mar,500. West Town,Financial,47
Month,Community,04. Apr,500. West Town,Financial,37
Month,Community,05. May,500. West Town,Financial,36
Month,Community,06. Jun,500. West Town,Financial,36
Month,Community,07. Jul,500. West Town,Financial,44
Month,Community,08. Aug,500. West Town,Financial,36
Month,Community,09. Sep,500. West Town,Financial,51
Month,Community,10. Oct,500. West Town,Financial,36
Month,Community,11. Nov,500. West Town,Financial,47
Month,Community,12. Dec,500. West Town,Financial,40
Month,Community,01. Jan,502. Austin,Financial,47
