xKey,yKey,xValue,yValue,crimeType,numCrimes
Hour,Community,23:00,05. North Center,Violent,12
Hour,Community,00:00,06. Lake View,Violent,122
Hour,Community,01:00,06. Lake View,Violent,92
Hour,Community,02:00,06. Lake View,Violent,69
Hour,Community,03:00,06. Lake View,Violent,51
Hour,Community,04:00,06. Lake View,Violent,42
Hour,Community,05:00,06. Lake View,Violent,22
Hour,Community,06:00,06. Lake View,Violent,14
Hour,Community,07:00,06. Lake View,Violent,27
Hour,Community,08:00,06. Lake View,Violent,37
Hour,Community,09:00,06. Lake View,Violent,44
Hour,Community,10:00,06. Lake View,Violent,34
Hour,Community,11:00,06. Lake View,Violent,56
Hour,Community,12:00,06. Lake View,Violent,57
Hour,Community,13:00,06. Lake View,Violent,48
Hour,Community,14:00,06. Lake View,Violent,53
Hour,Community,15:00,06. Lake View,Violent,64
Hour,Community,16:00,06. Lake View,Violent,59
Hour,Community,17:00,06. Lake View,Violent,72
Hour,Community,18:00,06. Lake View,Violent,55
Hour,Community,19:00,06. Lake View,Violent,79
Hour,Community,20:00,06. Lake View,Violent,68
Hour,Community,21:00,06. Lake View,Violent,77
Hour,Community,22:00,06. Lake View,Violent,93
Hour,Community,23:00,06. Lake View,Violent,87
Hour,Community,00:00,07. Lincoln Park,Violent,53
Hour,Community,01:00,07. Lincoln Park,Violent,30
Hour,Community,02:00,07. Lincoln Park,Violent,20
Hour,Community,03:00,07. Lincoln Park,Violent,18
Hour,Community,04:00,07. Lincoln Park,Violent,15
Hour,Community,05:00,07. Lincoln Park,Violent,7
Hour,Community,06:00,07. Lincoln Park,Violent,8
Hour,Community,07:00,07. Lincoln Park,Violent,14
Hour,Community,08:00,07. Lincoln Park,Violent,25
Hour,Community,09:00,07. Lincoln Park,Violent,23
Hour,Community,10:00,07. Lincoln Park,Violent,21
Hour,Community,11:00,07. Lincoln Park,Violent,21
Hour,Community,12:00,07. Lincoln Park,Violent,35
Hour,Community,13:00,07. Lincoln Park,Violent,34
Hour,Community,14:00,07. Lincoln Park,Violent,23
Hour,Community,15:00,07. Lincoln Park,Violent,35
Hour,Community,16:00,07. Lincoln Park,Violent,33
Hour,Community,17:00,07. Lincoln Park,Violent,30
Hour,Community,18:00,07. Lincoln Park,Violent,26
Hour,Community,19:00,07. Lincoln Park,Violent,26
Hour,Community,20:00,07. Lincoln Park,Violent,33
Hour,Community,21:00,07. Lincoln Park,Violent,35
Hour,Community,22:00,07. Lincoln Park,Violent,32
Hour,Community,23:00,07. Lincoln Park,Violent,38
Hour,Community,00:00,08. Near North Side,Violent,237
Hour,Community,01:00,08. Near North Side,Violent,170
Hour,Community,02:00,08. Near North Side,Violent,175
Hour,Community,03:00,08. Near North Side,Violent,162
Hour,Community,04:00,08. Near North Side,Violent,73
Hour,Community,05:00,08. Near North Side,Violent,50
Hour,Community,06:00,08. Near North Side,Violent,37
Hour,Community,07:00,08. Near North Side,Violent,50
Hour,Community,08:00,08. Near North Side,Violent,69
Hour,Community,09:00,08. Near North Side,Violent,93
Hour,Community,10:00,08. Near North Side,Violent,91
Hour,Community,11:00,08. Near North Side,Violent,93
Hour,Community,12:00,08. Near North Side,Violent,113
Hour,Community,13:00,08. Near North Side,Violent,89
Hour,Community,14:00,08. Near North Side,Violent,100
Hour,Community,15:00,08. Near North Side,Violent,121
Hour,Community,16:00,08. Near North Side,Violent,139
Hour,Community,17:00,08. Near North Side,Violent,122
Hour,Community,18:00,08. Near North Side,Violent,112
Hour,Community,19:00,08. Near North Side,Violent,116
Hour,Community,20:00,08. Near North Side,Violent,115
Hour,Community,21:00,08. Near North Side,Violent,131
Hour,Community,22:00,08. Near North Side,Violent,133
Hour,Community,23:00,08. Near North Side,Violent,147
Hour,Community,00:00,09. Edison Park,Violent,10
Hour,Community,01:00,09. Edison Park,Violent,6
Hour,Community,02:00,09. Edison Park,Violent,2
Hour,Community,03:00,09. Edison Park,Violent,
Hour,Community,04:00,09. Edison Park,Violent,3
Hour,Community,05:00,09. Edison Park,Violent,1
Hour,Community,06:00,09. Edison Park,Violent,
Hour,Community,07:00,09. Edison Park,Violent,2
Hour,Community,08:00,09. Edison Park,Violent,
Hour,Community,09:00,09. Edison Park,Violent,7
Hour,Community,10:00,09. Edison Park,Violent,3
Hour,Community,11:00,09. Edison Park,Violent,4
Hour,Community,12:00,09. Edison Park,Violent,3
Hour,Community,13:00,09. Edison Park,Violent,2
Hour,Community,14:00,09. Edison Park,Violent,4
Hour,Community,15:00,09. Edison Park,Violent,7
Hour,Community,16:00,09. Edison Park,Violent,6
Hour,Community,17:00,09. Edison Park,Violent,4
Hour,Community,18:00,09. Edison Park,Violent,3
Hour,Community,19:00,09. Edison Park,Violent,3
Hour,Community,20:00,09. Edison Park,Violent,2
Hour,Community,21:00,09. Edison Park,Violent,6
Hour,Community,22:00,09. Edison Park,Violent,4
Hour,Community,23:00,09. Edison Park,Violent,5
Hour,Community,00:00,10. Norwood Park,Violent,28
Hour,Community,01:00,10. Norwood Park,Violent,15
Hour,Community,02:00,10. Norwood Park,Violent,14
Hour,Community,03:00,10. Norwood Park,Violent,10
Hour,Community,04:00,10. Norwood Park,Violent,5
Hour,Community,05:00,10. Norwood Park,Violent,2
Hour,Community,06:00,10. Norwood Park,Violent,8
Hour,Community,07:00,10. Norwood Park,Violent,11
Hour,Community,08:00,10. Norwood Park,Violent,4
Hour,Community,09:00,10. Norwood Park,Violent,12
Hour,Community,10:00,10. Norwood Park,Violent,12
Hour,Community,11:00,10. Norwood Park,Violent,16
Hour,Community,12:00,10. Norwood Park,Violent,24
Hour,Community,13:00,10. Norwood Park,Violent,24
Hour,Community,14:00,10. Norwood Park,Violent,19
Hour,Community,15:00,10. Norwood Park,Violent,24
Hour,Community,16:00,10. Norwood Park,Violent,23
Hour,Community,17:00,10. Norwood Park,Violent,8
Hour,Community,18:00,10. Norwood Park,Violent,18
Hour,Community,19:00,10. Norwood Park,Violent,8
Hour,Community,20:00,10. Norwood Park,Violent,20
Hour,Community,21:00,10. Norwood Park,Violent,23
Hour,Community,22:00,10. Norwood Park,Violent,17
Hour,Community,23:00,10. Norwood Park,Violent,12
Hour,Community,00:00,11. Jefferson Park,Violent,29
Hour,Community,01:00,11. Jefferson Park,Violent,16
Hour,Community,02:00,11. Jefferson Park,Violent,4
Hour,Community,03:00,11. Jefferson Park,Violent,5
Hour,Community,04:00,11. Jefferson Park,Violent,6
Hour,Community,05:00,11. Jefferson Park,Violent,4
Hour,Community,06:00,11. Jefferson Park,Violent,6
Hour,Community,07:00,11. Jefferson Park,Violent,7
Hour,Community,08:00,11. Jefferson Park,Violent,12
Hour,Community,09:00,11. Jefferson Park,Violent,12
Hour,Community,10:00,11. Jefferson Park,Violent,14
Hour,Community,11:00,11. Jefferson Park,Violent,9
Hour,Community,12:00,11. Jefferson Park,Violent,17
Hour,Community,13:00,11. Jefferson Park,Violent,11
Hour,Community,14:00,11. Jefferson Park,Violent,20
Hour,Community,15:00,11. Jefferson Park,Violent,11
Hour,Community,16:00,11. Jefferson Park,Violent,11
Hour,Community,17:00,11. Jefferson Park,Violent,8
Hour,Community,18:00,11. Jefferson Park,Violent,18
Hour,Community,19:00,11. Jefferson Park,Violent,10
Hour,Community,20:00,11. Jefferson Park,Violent,20
Hour,Community,21:00,11. Jefferson Park,Violent,14
Hour,Community,22:00,11. Jefferson Park,Violent,10
Hour,Community,23:00,11. Jefferson Park,Violent,18
Hour,Community,00:00,12. Forest Glen,Violent,7
Hour,Community,01:00,12. Forest Glen,Violent,4
Hour,Community,02:00,12. Forest Glen,Violent,3
Hour,Community,03:00,12. Forest Glen,Violent,1
Hour,Community,04:00,12. Forest Glen,Violent,2
Hour,Community,05:00,12. Forest Glen,Violent,2
Hour,Community,06:00,12. Forest Glen,Violent,
Hour,Community,07:00,12. Forest Glen,Violent,3
Hour,Community,08:00,12. Forest Glen,Violent,4
Hour,Community,09:00,12. Forest Glen,Violent,6
Hour,Community,10:00,12. Forest Glen,Violent,5
Hour,Community,11:00,12. Forest Glen,Violent,4
Hour,Community,12:00,12. Forest Glen,Violent,6
Hour,Community,13:00,12. Forest Glen,Violent,7
Hour,Community,14:00,12. Forest Glen,Violent,7
Hour,Community,15:00,12. Forest Glen,Violent,3
Hour,Community,16:00,12. Forest Glen,Violent,7
Hour,Community,17:00,12. Forest Glen,Violent,8
Hour,Community,18:00,12. Forest Glen,Violent,9
Hour,Community,19:00,12. Forest Glen,Violent,6
Hour,Community,20:00,12. Forest Glen,Violent,3
Hour,Community,21:00,12. Forest Glen,Violent,4
Hour,Community,22:00,12. Forest Glen,Violent,4
Hour,Community,23:00,12. Forest Glen,Violent,2
Hour,Community,00:00,13. North Park,Violent,24
Hour,Community,01:00,13. North Park,Violent,6
Hour,Community,02:00,13. North Park,Violent,1
Hour,Community,03:00,13. North Park,Violent,6
Hour,Community,04:00,13. North Park,Violent,1
Hour,Community,05:00,13. North Park,Violent,3
Hour,Community,06:00,13. North Park,Violent,4
Hour,Community,07:00,13. North Park,Violent,8
Hour,Community,08:00,13. North Park,Violent,9
Hour,Community,09:00,13. North Park,Violent,11
Hour,Community,10:00,13. North Park,Violent,13
Hour,Community,11:00,13. North Park,Violent,14
Hour,Community,12:00,13. North Park,Violent,15
Hour,Community,13:00,13. North Park,Violent,19
Hour,Community,14:00,13. North Park,Violent,15
Hour,Community,15:00,13. North Park,Violent,22
Hour,Community,16:00,13. North Park,Violent,16
Hour,Community,17:00,13. North Park,Violent,21
Hour,Community,18:00,13. North Park,Violent,19
Hour,Community,19:00,13. North Park,Violent,22
Hour,Community,20:00,13. North Park,Violent,17
Hour,Community,21:00,13. North Park,Violent,16
Hour,Community,22:00,13. North Park,Violent,14
Hour,Community,23:00,13. North Park,Violent,9
Hour,Community,00:00,14. Albany Park,Violent,60
Hour,Community,01:00,14. Albany Park,Violent,18
Hour,Community,02:00,14. Albany Park,Violent,21
Hour,Community,03:00,14. Albany Park,Violent,9
Hour,Community,04:00,14. Albany Park,Violent,19
Hour,Community,05:00,14. Albany Park,Violent,11
Hour,Community,06:00,14. Albany Park,Violent,21
Hour,Community,07:00,14. Albany Park,Violent,17
Hour,Community,08:00,14. Albany Park,Violent,24
Hour,Community,09:00,14. Albany Park,Violent,19
Hour,Community,10:00,14. Albany Park,Violent,33
Hour,Community,11:00,14. Albany Park,Violent,27
Hour,Community,12:00,14. Albany Park,Violent,28
Hour,Community,13:00,14. Albany Park,Violent,42
Hour,Community,14:00,14. Albany Park,Violent,43
Hour,Community,15:00,14. Albany Park,Violent,44
Hour,Community,16:00,14. Albany Park,Violent,45
Hour,Community,17:00,14. Albany Park,Violent,37
Hour,Community,18:00,14. Albany Park,Violent,47
Hour,Community,19:00,14. Albany Park,Violent,39
Hour,Community,20:00,14. Albany Park,Violent,41
Hour,Community,21:00,14. Albany Park,Violent,25
Hour,Community,22:00,14. Albany Park,Violent,36
Hour,Community,23:00,14. Albany Park,Violent,30
Hour,Community,00:00,15. Portage Park,Violent,64
Hour,Community,01:00,15. Portage Park,Violent,34
Hour,Community,02:00,15. Portage Park,Violent,41
Hour,Community,03:00,15. Portage Park,Violent,33
Hour,Community,04:00,15. Portage Park,Violent,21
Hour,Community,05:00,15. Portage Park,Violent,24
Hour,Community,06:00,15. Portage Park,Violent,16
Hour,Community,07:00,15. Portage Park,Violent,31
Hour,Community,08:00,15. Portage Park,Violent,32
Hour,Community,09:00,15. Portage Park,Violent,28
Hour,Community,10:00,15. Portage Park,Violent,36
Hour,Community,11:00,15. Portage Park,Violent,43
Hour,Community,12:00,15. Portage Park,Violent,39
Hour,Community,13:00,15. Portage Park,Violent,40
Hour,Community,14:00,15. Portage Park,Violent,35
Hour,Community,15:00,15. Portage Park,Violent,47
Hour,Community,16:00,15. Portage Park,Violent,53
Hour,Community,17:00,15. Portage Park,Violent,50
Hour,Community,18:00,15. Portage Park,Violent,59
Hour,Community,19:00,15. Portage Park,Violent,67
Hour,Community,20:00,15. Portage Park,Violent,56
Hour,Community,21:00,15. Portage Park,Violent,36
Hour,Community,22:00,15. Portage Park,Violent,38
Hour,Community,23:00,15. Portage Park,Violent,45
Hour,Community,00:00,16. Irving Park,Violent,49
Hour,Community,01:00,16. Irving Park,Violent,36
Hour,Community,02:00,16. Irving Park,Violent,17
Hour,Community,03:00,16. Irving Park,Violent,19
Hour,Community,04:00,16. Irving Park,Violent,16
Hour,Community,05:00,16. Irving Park,Violent,16
Hour,Community,06:00,16. Irving Park,Violent,12
Hour,Community,07:00,16. Irving Park,Violent,15
Hour,Community,08:00,16. Irving Park,Violent,26
Hour,Community,09:00,16. Irving Park,Violent,24
Hour,Community,10:00,16. Irving Park,Violent,17
Hour,Community,11:00,16. Irving Park,Violent,37
Hour,Community,12:00,16. Irving Park,Violent,35
Hour,Community,13:00,16. Irving Park,Violent,30
Hour,Community,14:00,16. Irving Park,Violent,25
Hour,Community,15:00,16. Irving Park,Violent,54
Hour,Community,16:00,16. Irving Park,Violent,40
Hour,Community,17:00,16. Irving Park,Violent,47
Hour,Community,18:00,16. Irving Park,Violent,42
Hour,Community,19:00,16. Irving Park,Violent,46
Hour,Community,20:00,16. Irving Park,Violent,33
Hour,Community,21:00,16. Irving Park,Violent,43
Hour,Community,22:00,16. Irving Park,Violent,33
Hour,Community,23:00,16. Irving Park,Violent,39
Hour,Community,00:00,17. Dunning,Violent,34
Hour,Community,01:00,17. Dunning,Violent,14
Hour,Community,02:00,17. Dunning,Violent,14
Hour,Community,03:00,17. Dunning,Violent,8
Hour,Community,04:00,17. Dunning,Violent,6
Hour,Community,05:00,17. Dunning,Violent,9
Hour,Community,06:00,17. Dunning,Violent,4
Hour,Community,07:00,17. Dunning,Violent,9
Hour,Community,08:00,17. Dunning,Violent,17
Hour,Community,09:00,17. Dunning,Violent,24
Hour,Community,10:00,17. Dunning,Violent,21
Hour,Community,11:00,17. Dunning,Violent,27
Hour,Community,12:00,17. Dunning,Violent,24
Hour,Community,13:00,17. Dunning,Violent,21
Hour,Community,14:00,17. Dunning,Violent,36
Hour,Community,15:00,17. Dunning,Violent,22
Hour,Community,16:00,17. Dunning,Violent,32
Hour,Community,17:00,17. Dunning,Violent,29
Hour,Community,18:00,17. Dunning,Violent,18
Hour,Community,19:00,17. Dunning,Violent,25
Hour,Community,20:00,17. Dunning,Violent,27
Hour,Community,21:00,17. Dunning,Violent,16
Hour,Community,22:00,17. Dunning,Violent,14
Hour,Community,23:00,17. Dunning,Violent,19
Hour,Community,00:00,18. Montclare,Violent,6
Hour,Community,01:00,18. Montclare,Violent,10
Hour,Community,02:00,18. Montclare,Violent,8
Hour,Community,03:00,18. Montclare,Violent,2
Hour,Community,04:00,18. Montclare,Violent,5
Hour,Community,05:00,18. Montclare,Violent,1
Hour,Community,06:00,18. Montclare,Violent,3
Hour,Community,07:00,18. Montclare,Violent,8
Hour,Community,08:00,18. Montclare,Violent,2
Hour,Community,09:00,18. Montclare,Violent,7
Hour,Community,10:00,18. Montclare,Violent,7
Hour,Community,11:00,18. Montclare,Violent,11
Hour,Community,12:00,18. Montclare,Violent,11
Hour,Community,13:00,18. Montclare,Violent,8
Hour,Community,14:00,18. Montclare,Violent,8
Hour,Community,15:00,18. Montclare,Violent,11
Hour,Community,16:00,18. Montclare,Violent,8
Hour,Community,17:00,18. Montclare,Violent,15
Hour,Community,18:00,18. Montclare,Violent,11
Hour,Community,19:00,18. Montclare,Violent,8
Hour,Community,20:00,18. Montclare,Violent,10
Hour,Community,21:00,18. Montclare,Violent,8
Hour,Community,22:00,18. Montclare,Violent,8
Hour,Community,23:00,18. Montclare,Violent,9
Hour,Community,00:00,19. Belmont Cragin,Violent,111
Hour,Community,01:00,19. Belmont Cragin,Violent,46
Hour,Community,02:00,19. Belmont Cragin,Violent,49
Hour,Community,03:00,19. Belmont Cragin,Violent,36
Hour,Community,04:00,19. Belmont Cragin,Violent,32
Hour,Community,05:00,19. Belmont Cragin,Violent,28
Hour,Community,06:00,19. Belmont Cragin,Violent,28
Hour,Community,07:00,19. Belmont Cragin,Violent,29
Hour,Community,08:00,19. Belmont Cragin,Violent,52
Hour,Community,09:00,19. Belmont Cragin,Violent,52
Hour,Community,10:00,19. Belmont Cragin,Violent,55
Hour,Community,11:00,19. Belmont Cragin,Violent,49
Hour,Community,12:00,19. Belmont Cragin,Violent,61
Hour,Community,13:00,19. Belmont Cragin,Violent,54
Hour,Community,14:00,19. Belmont Cragin,Violent,66
Hour,Community,15:00,19. Belmont Cragin,Violent,73
Hour,Community,16:00,19. Belmont Cragin,Violent,71
Hour,Community,17:00,19. Belmont Cragin,Violent,82
Hour,Community,18:00,19. Belmont Cragin,Violent,89
Hour,Community,19:00,19. Belmont Cragin,Violent,72
Hour,Community,20:00,19. Belmont Cragin,Violent,87
Hour,Community,21:00,19. Belmont Cragin,Violent,69
Hour,Community,22:00,19. Belmont Cragin,Violent,58
Hour,Community,23:00,19. Belmont Cragin,Violent,74
Hour,Community,00:00,20. Hermosa,Violent,33
Hour,Community,01:00,20. Hermosa,Violent,6
Hour,Community,02:00,20. Hermosa,Violent,18
Hour,Community,03:00,20. Hermosa,Violent,16
Hour,Community,04:00,20. Hermosa,Violent,11
Hour,Community,05:00,20. Hermosa,Violent,10
Hour,Community,06:00,20. Hermosa,Violent,14
Hour,Community,07:00,20. Hermosa,Violent,7
Hour,Community,08:00,20. Hermosa,Violent,22
Hour,Community,09:00,20. Hermosa,Violent,12
Hour,Community,10:00,20. Hermosa,Violent,16
Hour,Community,11:00,20. Hermosa,Violent,25
Hour,Community,12:00,20. Hermosa,Violent,28
Hour,Community,13:00,20. Hermosa,Violent,17
Hour,Community,14:00,20. Hermosa,Violent,17
Hour,Community,15:00,20. Hermosa,Violent,23
Hour,Community,16:00,20. Hermosa,Violent,26
Hour,Community,17:00,20. Hermosa,Violent,22
Hour,Community,18:00,20. Hermosa,Violent,26
Hour,Community,19:00,20. Hermosa,Violent,16
Hour,Community,20:00,20. Hermosa,Violent,19
Hour,Community,21:00,20. Hermosa,Violent,28
Hour,Community,22:00,20. Hermosa,Violent,29
Hour,Community,23:00,20. Hermosa,Violent,13
Hour,Community,00:00,21. Avondale,Violent,39
Hour,Community,01:00,21. Avondale,Violent,25
Hour,Community,02:00,21. Avondale,Violent,15
Hour,Community,03:00,21. Avondale,Violent,15
Hour,Community,04:00,21. Avondale,Violent,16
Hour,Community,05:00,21. Avondale,Violent,11
Hour,Community,06:00,21. Avondale,Violent,13
Hour,Community,07:00,21. Avondale,Violent,21
Hour,Community,08:00,21. Avondale,Violent,21
Hour,Community,09:00,21. Avondale,Violent,20
Hour,Community,10:00,21. Avondale,Violent,19
Hour,Community,11:00,21. Avondale,Violent,37
Hour,Community,12:00,21. Avondale,Violent,35
Hour,Community,13:00,21. Avondale,Violent,24
Hour,Community,14:00,21. Avondale,Violent,27
Hour,Community,15:00,21. Avondale,Violent,31
Hour,Community,16:00,21. Avondale,Violent,37
Hour,Community,17:00,21. Avondale,Violent,32
Hour,Community,18:00,21. Avondale,Violent,28
Hour,Community,19:00,21. Avondale,Violent,23
Hour,Community,20:00,21. Avondale,Violent,31
Hour,Community,21:00,21. Avondale,Violent,34
Hour,Community,22:00,21. Avondale,Violent,35
Hour,Community,23:00,21. Avondale,Violent,39
Hour,Community,00:00,22. Logan Square,Violent,85
Hour,Community,01:00,22. Logan Square,Violent,53
Hour,Community,02:00,22. Logan Square,Violent,42
Hour,Community,03:00,22. Logan Square,Violent,36
Hour,Community,04:00,22. Logan Square,Violent,26
Hour,Community,05:00,22. Logan Square,Violent,30
Hour,Community,06:00,22. Logan Square,Violent,20
Hour,Community,07:00,22. Logan Square,Violent,31
Hour,Community,08:00,22. Logan Square,Violent,29
Hour,Community,09:00,22. Logan Square,Violent,44
Hour,Community,10:00,22. Logan Square,Violent,41
Hour,Community,11:00,22. Logan Square,Violent,41
Hour,Community,12:00,22. Logan Square,Violent,53
Hour,Community,13:00,22. Logan Square,Violent,43
Hour,Community,14:00,22. Logan Square,Violent,30
Hour,Community,15:00,22. Logan Square,Violent,60
Hour,Community,16:00,22. Logan Square,Violent,54
Hour,Community,17:00,22. Logan Square,Violent,58
Hour,Community,18:00,22. Logan Square,Violent,54
Hour,Community,19:00,22. Logan Square,Violent,55
Hour,Community,20:00,22. Logan Square,Violent,47
Hour,Community,21:00,22. Logan Square,Violent,50
Hour,Community,22:00,22. Logan Square,Violent,58
Hour,Community,23:00,22. Logan Square,Violent,49
Hour,Community,00:00,23. Humboldt Park,Violent,181
Hour,Community,01:00,23. Humboldt Park,Violent,81
Hour,Community,02:00,23. Humboldt Park,Violent,88
Hour,Community,03:00,23. Humboldt Park,Violent,61
Hour,Community,04:00,23. Humboldt Park,Violent,51
Hour,Community,05:00,23. Humboldt Park,Violent,75
Hour,Community,06:00,23. Humboldt Park,Violent,79
Hour,Community,07:00,23. Humboldt Park,Violent,81
Hour,Community,08:00,23. Humboldt Park,Violent,77
Hour,Community,09:00,23. Humboldt Park,Violent,100
Hour,Community,10:00,23. Humboldt Park,Violent,95
Hour,Community,11:00,23. Humboldt Park,Violent,90
Hour,Community,12:00,23. Humboldt Park,Violent,119
Hour,Community,13:00,23. Humboldt Park,Violent,99
Hour,Community,14:00,23. Humboldt Park,Violent,87
Hour,Community,15:00,23. Humboldt Park,Violent,120
Hour,Community,16:00,23. Humboldt Park,Violent,93
Hour,Community,17:00,23. Humboldt Park,Violent,130
Hour,Community,18:00,23. Humboldt Park,Violent,99
Hour,Community,19:00,23. Humboldt Park,Violent,92
Hour,Community,20:00,23. Humboldt Park,Violent,98
Hour,Community,21:00,23. Humboldt Park,Violent,84
Hour,Community,22:00,23. Humboldt Park,Violent,102
Hour,Community,23:00,23. Humboldt Park,Violent,107
Hour,Community,00:00,24. West Town,Violent,111
Hour,Community,01:00,24. West Town,Violent,96
Hour,Community,02:00,24. West Town,Violent,77
Hour,Community,03:00,24. West Town,Violent,71
Hour,Community,04:00,24. West Town,Violent,54
Hour,Community,05:00,24. West Town,Violent,31
Hour,Community,06:00,24. West Town,Violent,34
Hour,Community,07:00,24. West Town,Violent,37
Hour,Community,08:00,24. West Town,Violent,50
Hour,Community,09:00,24. West Town,Violent,48
Hour,Community,10:00,24. West Town,Violent,76
Hour,Community,11:00,24. West Town,Violent,67
Hour,Community,12:00,24. West Town,Violent,65
Hour,Community,13:00,24. West Town,Violent,76
Hour,Community,14:00,24. West Town,Violent,69
Hour,Community,15:00,24. West Town,Violent,101
Hour,Community,16:00,24. West Town,Violent,96
Hour,Community,17:00,24. West Town,Violent,85
Hour,Community,18:00,24. West Town,Violent,77
Hour,Community,19:00,24. West Town,Violent,91
Hour,Community,20:00,24. West Town,Violent,79
Hour,Community,21:00,24. West Town,Violent,95
Hour,Community,22:00,24. West Town,Violent,88
Hour,Community,23:00,24. West Town,Violent,82
Hour,Community,00:00,25. Austin,Violent,344
Hour,Community,01:00,25. Austin,Violent,154
Hour,Community,02:00,25. Austin,Violent,135
Hour,Community,03:00,25. Austin,Violent,110
Hour,Community,04:00,25. Austin,Violent,89
Hour,Community,05:00,25. Austin,Violent,75
Hour,Community,06:00,25. Austin,Violent,83
Hour,Community,07:00,25. Austin,Violent,140
Hour,Community,08:00,25. Austin,Violent,170
Hour,Community,09:00,25. Austin,Violent,204
Hour,Community,10:00,25. Austin,Violent,202
Hour,Community,11:00,25. Austin,Violent,203
Hour,Community,12:00,25. Austin,Violent,215
Hour,Community,13:00,25. Austin,Violent,215
Hour,Community,14:00,25. Austin,Violent,215
Hour,Community,15:00,25. Austin,Violent,259
Hour,Community,16:00,25. Austin,Violent,238
Hour,Community,17:00,25. Austin,Violent,245
Hour,Community,18:00,25. Austin,Violent,249
Hour,Community,19:00,25. Austin,Violent,211
Hour,Community,20:00,25. Austin,Violent,208
Hour,Community,21:00,25. Austin,Violent,230
Hour,Community,22:00,25. Austin,Violent,234
Hour,Community,23:00,25. Austin,Violent,222
Hour,Community,00:00,26. West Garfield Park,Violent,118
Hour,Community,01:00,26. West Garfield Park,Violent,63
Hour,Community,02:00,26. West Garfield Park,Violent,62
Hour,Community,03:00,26. West Garfield Park,Violent,43
Hour,Community,04:00,26. West Garfield Park,Violent,45
Hour,Community,05:00,26. West Garfield Park,Violent,25
Hour,Community,06:00,26. West Garfield Park,Violent,31
Hour,Community,07:00,26. West Garfield Park,Violent,37
Hour,Community,08:00,26. West Garfield Park,Violent,58
Hour,Community,09:00,26. West Garfield Park,Violent,55
Hour,Community,10:00,26. West Garfield Park,Violent,59
Hour,Community,11:00,26. West Garfield Park,Violent,62
Hour,Community,12:00,26. West Garfield Park,Violent,67
Hour,Community,13:00,26. West Garfield Park,Violent,51
Hour,Community,14:00,26. West Garfield Park,Violent,67
Hour,Community,15:00,26. West Garfield Park,Violent,68
Hour,Community,16:00,26. West Garfield Park,Violent,81
Hour,Community,17:00,26. West Garfield Park,Violent,73
Hour,Community,18:00,26. West Garfield Park,Violent,70
Hour,Community,19:00,26. West Garfield Park,Violent,72
Hour,Community,20:00,26. West Garfield Park,Violent,67
Hour,Community,21:00,26. West Garfield Park,Violent,73
Hour,Community,22:00,26. West Garfield Park,Violent,66
Hour,Community,23:00,26. West Garfield Park,Violent,63
Hour,Community,00:00,27. East Garfield Park,Violent,137
Hour,Community,01:00,27. East Garfield Park,Violent,55
Hour,Community,02:00,27. East Garfield Park,Violent,49
Hour,Community,03:00,27. East Garfield Park,Violent,49
Hour,Community,04:00,27. East Garfield Park,Violent,38
Hour,Community,05:00,27. East Garfield Park,Violent,18
Hour,Community,06:00,27. East Garfield Park,Violent,31
Hour,Community,07:00,27. East Garfield Park,Violent,44
Hour,Community,08:00,27. East Garfield Park,Violent,54
Hour,Community,09:00,27. East Garfield Park,Violent,52
Hour,Community,10:00,27. East Garfield Park,Violent,64
Hour,Community,11:00,27. East Garfield Park,Violent,64
Hour,Community,12:00,27. East Garfield Park,Violent,80
Hour,Community,13:00,27. East Garfield Park,Violent,63
Hour,Community,14:00,27. East Garfield Park,Violent,56
Hour,Community,15:00,27. East Garfield Park,Violent,88
Hour,Community,16:00,27. East Garfield Park,Violent,69
Hour,Community,17:00,27. East Garfield Park,Violent,69
Hour,Community,18:00,27. East Garfield Park,Violent,57
Hour,Community,19:00,27. East Garfield Park,Violent,56
Hour,Community,20:00,27. East Garfield Park,Violent,58
Hour,Community,21:00,27. East Garfield Park,Violent,57
Hour,Community,22:00,27. East Garfield Park,Violent,79
Hour,Community,23:00,27. East Garfield Park,Violent,85
Hour,Community,00:00,28. Near West Side,Violent,198
Hour,Community,01:00,28. Near West Side,Violent,112
Hour,Community,02:00,28. Near West Side,Violent,89
Hour,Community,03:00,28. Near West Side,Violent,75
Hour,Community,04:00,28. Near West Side,Violent,55
Hour,Community,05:00,28. Near West Side,Violent,40
Hour,Community,06:00,28. Near West Side,Violent,48
Hour,Community,07:00,28. Near West Side,Violent,69
Hour,Community,08:00,28. Near West Side,Violent,82
Hour,Community,09:00,28. Near West Side,Violent,92
Hour,Community,10:00,28. Near West Side,Violent,115
Hour,Community,11:00,28. Near West Side,Violent,110
Hour,Community,12:00,28. Near West Side,Violent,119
Hour,Community,13:00,28. Near West Side,Violent,100
Hour,Community,14:00,28. Near West Side,Violent,100
Hour,Community,15:00,28. Near West Side,Violent,147
Hour,Community,16:00,28. Near West Side,Violent,134
Hour,Community,17:00,28. Near West Side,Violent,126
Hour,Community,18:00,28. Near West Side,Violent,109
Hour,Community,19:00,28. Near West Side,Violent,112
Hour,Community,20:00,28. Near West Side,Violent,125
Hour,Community,21:00,28. Near West Side,Violent,117
Hour,Community,22:00,28. Near West Side,Violent,116
Hour,Community,23:00,28. Near West Side,Violent,147
Hour,Community,00:00,29. North Lawndale,Violent,222
